protocol,attack_type,message_count,payload_size,checkpoint_interval,repeat_id,memory_supported,memory_recovered,memory_match,attack_detected,normal_recovery_success,secure_memory_recovery_success,fast_secure_memory_recovery_success,recovery_latency_ms,recovery_extra_messages,recovery_extra_bytes,replay_count,recovery_mode,throughput_score,detection_reason,recovery_reason
gmcp_r,drop,1000,128,500,1,True,True,True,True,True,True,True,3.85,201,19712,200,memory_ticket_checkpoint,0.88,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,128,500,2,True,True,True,True,True,True,True,3.9,201,19712,200,memory_ticket_checkpoint,0.88,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,128,500,3,True,True,True,True,True,True,True,3.95,201,19712,200,memory_ticket_checkpoint,0.88,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,512,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,512,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,512,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,512,100,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,512,100,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,512,100,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,512,500,1,True,True,True,True,True,True,True,3.85,201,19712,200,memory_ticket_checkpoint,0.88,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,512,500,2,True,True,True,True,True,True,True,3.9,201,19712,200,memory_ticket_checkpoint,0.88,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,1000,512,500,3,True,True,True,True,True,True,True,3.95,201,19712,200,memory_ticket_checkpoint,0.88,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,128,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,128,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,128,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,128,100,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,128,100,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,128,100,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,128,500,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,128,500,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,128,500,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,512,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,512,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,512,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,512,100,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,512,100,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,512,100,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,512,500,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,512,500,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,drop,5000,512,500,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,drop detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,128,50,1,True,True,True,True,True,True,True,3.13,21,2432,20,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,128,50,2,True,True,True,True,True,True,True,3.18,21,2432,20,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,128,50,3,True,True,True,True,True,True,True,3.23,21,2432,20,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,128,100,1,True,True,True,True,True,True,True,3.33,71,7232,70,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,128,100,2,True,True,True,True,True,True,True,3.38,71,7232,70,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,128,100,3,True,True,True,True,True,True,True,3.43,71,7232,70,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,128,500,1,True,True,True,True,True,True,True,3.33,71,7232,70,memory_ticket_checkpoint,0.893,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,128,500,2,True,True,True,True,True,True,True,3.38,71,7232,70,memory_ticket_checkpoint,0.893,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,128,500,3,True,True,True,True,True,True,True,3.43,71,7232,70,memory_ticket_checkpoint,0.893,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,512,50,1,True,True,True,True,True,True,True,3.13,21,2432,20,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,512,50,2,True,True,True,True,True,True,True,3.18,21,2432,20,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,512,50,3,True,True,True,True,True,True,True,3.23,21,2432,20,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,512,100,1,True,True,True,True,True,True,True,3.33,71,7232,70,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,512,100,2,True,True,True,True,True,True,True,3.38,71,7232,70,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,512,100,3,True,True,True,True,True,True,True,3.43,71,7232,70,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,512,500,1,True,True,True,True,True,True,True,3.33,71,7232,70,memory_ticket_checkpoint,0.893,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,512,500,2,True,True,True,True,True,True,True,3.38,71,7232,70,memory_ticket_checkpoint,0.893,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,100,512,500,3,True,True,True,True,True,True,True,3.43,71,7232,70,memory_ticket_checkpoint,0.893,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,128,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,128,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,128,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,128,100,1,True,True,True,True,True,True,True,3.25,51,5312,50,memory_ticket_checkpoint,0.875,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,128,100,2,True,True,True,True,True,True,True,3.3,51,5312,50,memory_ticket_checkpoint,0.875,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,128,100,3,True,True,True,True,True,True,True,3.35,51,5312,50,memory_ticket_checkpoint,0.875,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,128,500,1,True,True,True,True,True,True,True,4.45,351,34112,350,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,128,500,2,True,True,True,True,True,True,True,4.5,351,34112,350,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,128,500,3,True,True,True,True,True,True,True,4.55,351,34112,350,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,512,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,512,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,512,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,512,100,1,True,True,True,True,True,True,True,3.25,51,5312,50,memory_ticket_checkpoint,0.875,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,512,100,2,True,True,True,True,True,True,True,3.3,51,5312,50,memory_ticket_checkpoint,0.875,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,512,100,3,True,True,True,True,True,True,True,3.35,51,5312,50,memory_ticket_checkpoint,0.875,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,512,500,1,True,True,True,True,True,True,True,4.45,351,34112,350,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,512,500,2,True,True,True,True,True,True,True,4.5,351,34112,350,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,500,512,500,3,True,True,True,True,True,True,True,4.55,351,34112,350,memory_ticket_checkpoint,0.865,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,128,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,128,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,128,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,128,100,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,128,100,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,128,100,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,128,500,1,True,True,True,True,True,True,True,3.85,201,19712,200,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,128,500,2,True,True,True,True,True,True,True,3.9,201,19712,200,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,128,500,3,True,True,True,True,True,True,True,3.95,201,19712,200,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,512,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,512,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,512,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,512,100,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,512,100,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,512,100,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,512,500,1,True,True,True,True,True,True,True,3.85,201,19712,200,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,512,500,2,True,True,True,True,True,True,True,3.9,201,19712,200,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,1000,512,500,3,True,True,True,True,True,True,True,3.95,201,19712,200,memory_ticket_checkpoint,0.88,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,128,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,128,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,128,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,128,100,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,128,100,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,128,100,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,128,500,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,128,500,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,128,500,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,512,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,512,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,512,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,512,100,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,512,100,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,512,100,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,512,500,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,512,500,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,modify,5000,512,500,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,modify detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,128,50,1,True,True,True,True,True,True,True,3.13,21,2432,20,memory_ticket_checkpoint,0.88,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,128,50,2,True,True,True,True,True,True,True,3.18,21,2432,20,memory_ticket_checkpoint,0.88,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,128,50,3,True,True,True,True,True,True,True,3.23,21,2432,20,memory_ticket_checkpoint,0.88,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,128,100,1,True,True,True,True,True,True,True,3.33,71,7232,70,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,128,100,2,True,True,True,True,True,True,True,3.38,71,7232,70,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,128,100,3,True,True,True,True,True,True,True,3.43,71,7232,70,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,128,500,1,True,True,True,True,True,True,True,3.33,71,7232,70,memory_ticket_checkpoint,0.893,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,128,500,2,True,True,True,True,True,True,True,3.38,71,7232,70,memory_ticket_checkpoint,0.893,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,128,500,3,True,True,True,True,True,True,True,3.43,71,7232,70,memory_ticket_checkpoint,0.893,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,512,50,1,True,True,True,True,True,True,True,3.13,21,2432,20,memory_ticket_checkpoint,0.88,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,512,50,2,True,True,True,True,True,True,True,3.18,21,2432,20,memory_ticket_checkpoint,0.88,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,512,50,3,True,True,True,True,True,True,True,3.23,21,2432,20,memory_ticket_checkpoint,0.88,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,512,100,1,True,True,True,True,True,True,True,3.33,71,7232,70,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,512,100,2,True,True,True,True,True,True,True,3.38,71,7232,70,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,512,100,3,True,True,True,True,True,True,True,3.43,71,7232,70,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,512,500,1,True,True,True,True,True,True,True,3.33,71,7232,70,memory_ticket_checkpoint,0.893,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,512,500,2,True,True,True,True,True,True,True,3.38,71,7232,70,memory_ticket_checkpoint,0.893,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,100,512,500,3,True,True,True,True,True,True,True,3.43,71,7232,70,memory_ticket_checkpoint,0.893,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,128,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,128,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,128,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,128,100,1,True,True,True,True,True,True,True,3.25,51,5312,50,memory_ticket_checkpoint,0.875,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,128,100,2,True,True,True,True,True,True,True,3.3,51,5312,50,memory_ticket_checkpoint,0.875,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,128,100,3,True,True,True,True,True,True,True,3.35,51,5312,50,memory_ticket_checkpoint,0.875,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,128,500,1,True,True,True,True,True,True,True,4.45,351,34112,350,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,128,500,2,True,True,True,True,True,True,True,4.5,351,34112,350,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,128,500,3,True,True,True,True,True,True,True,4.55,351,34112,350,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,512,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,512,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,512,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,512,100,1,True,True,True,True,True,True,True,3.25,51,5312,50,memory_ticket_checkpoint,0.875,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,512,100,2,True,True,True,True,True,True,True,3.3,51,5312,50,memory_ticket_checkpoint,0.875,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,512,100,3,True,True,True,True,True,True,True,3.35,51,5312,50,memory_ticket_checkpoint,0.875,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,512,500,1,True,True,True,True,True,True,True,4.45,351,34112,350,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,512,500,2,True,True,True,True,True,True,True,4.5,351,34112,350,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,500,512,500,3,True,True,True,True,True,True,True,4.55,351,34112,350,memory_ticket_checkpoint,0.865,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,1000,128,50,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,1000,128,50,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,1000,128,50,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,1000,128,100,1,True,True,True,True,True,True,True,3.05,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,1000,128,100,2,True,True,True,True,True,True,True,3.1,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,1000,128,100,3,True,True,True,True,True,True,True,3.15,1,512,0,memory_ticket_checkpoint,0.9,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
gmcp_r,replay,1000,128,500,1,True,True,True,True,True,True,True,3.85,201,19712,200,memory_ticket_checkpoint,0.88,replay detected by gmcp_r model,MemoryTicket returns trusted last_seq and last_mem
